t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,cmd
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,forward
0.002,2.9740140867934637e-09,0.0,1.0000042084571739,5.948027965113971e-06,0.0,0.004208456060207548,0.9999999299018263,0.0,0.0003744280205321799,0.0,forward
0.004,3.792400109169874e-08,-4.3479502067425004e-31,1.0000127060193544,3.2385626835146095e-05,-2.700682373489753e-23,0.00428910184303684,0.9999996042450688,4.112708851249228e-27,0.0008896683123118952,-3.426614377520907e-22,forward
0.006,1.4265054371556727e-07,-5.403016637191274e-26,1.000021365459013,7.539643154077578e-05,-2.702966752668109e-23,0.004370330957172686,0.9999990820876763,2.681662149353338e-25,0.0013549257563075375,-7.704807833452063e-22,forward
0.008,3.5437287360304056e-07,-1.0816102873713758e-25,1.0000301879092717,0.00013961731785926829,-2.711372589121906e-23,0.004452108732487094,0.9999982774654035,1.0189832742587565e-24,0.0018560889596353942,-1.1972864680343483e-21,forward
0.01,7.121225086041696e-07,-1.6253901658308967e-25,1.0000391744512915,0.00022121165824931323,-2.7279581124806886e-23,0.0045344204124572515,0.9999972973070961,2.5926732701449668e-24,0.002324946989373719,-1.2808259301726837e-21,forward
0.012,1.253183282381025e-06,-2.1734844076093464e-25,1.0000483261176678,0.00032307213203243635,-2.754985898154306e-23,0.004617229395330515,0.9999960360006364,3.646634941750345e-24,0.0028156674189354788,-1.706828089952002e-21,forward
0.014,2.01591832834191e-06,-2.728203433245913e-25,1.0000576438879667,0.0004427470551212402,-2.794897796916378e-23,0.004700522087341619,0.9999946036141599,5.216373863490129e-24,0.0032852309750175984,-2.132227822214164e-21,forward
0.016,3.0375247148352963e-06,-3.2924698506919363e-25,1.0000671286954412,0.0005820289716136122,-2.8502385840656693e-23,0.004784263031127685,0.9999929018180229,1.0051838672023033e-23,0.0037677995660686378,-1.529451733549135e-21,forward
0.018000000000000002,4.3558164269830384e-06,-3.868999926692993e-25,1.0000767814209515,0.0007393396700136947,-2.9164529033641025e-23,0.00486843785071961,0.9999910270875259,1.4017614654343956e-23,0.004236241781955125,-9.285071924158161e-22,forward
0.02,6.007808156979895e-06,-4.459531926466644e-25,1.0000866029001363,0.0009157777905407954,-2.989751666245346e-23,0.004953013363042188,0.9999888979834176,1.484538915263255e-23,0.004712102493601559,-1.0143024778546384e-21,forward
0.022,8.03083982010808e-06,-5.065388344062023e-25,1.0000965939176119,0.0011103160041110948,-3.070091752648437e-23,0.005037973825756992,0.9999865926676752,1.5875992644335824e-23,0.005178270453847217,-1.0998953051247745e-21,forward
0.024,1.0461683313559287e-05,-5.688167587137617e-25,1.0001067552134044,0.0013236152717736238,-3.1595104906803024e-23,0.005123288535234561,0.9999840480380252,1.377175761459501e-23,0.005648333336882642,-1.8697884490059866e-21,forward
0.026000000000000002,1.3337251733824662e-05,-6.330112067757765e-25,1.0001170874781369,0.001554995689049769,-3.262874197660333e-23,0.005208940415539298,0.9999813246129595,1.058889661499023e-23,0.00611149943228909,-2.980111032748551e-21,forward
0.028,1.6694035985031727e-05,-6.994789198507897e-25,1.0001275913583523,0.001804842149225923,-3.3885028500728715e-23,0.005294901053991837,0.999978375654984,6.5230420549586734e-24,0.006576338070657663,-4.4304633915918984e-21,forward
0.03,2.056855206833698e-05,-7.687643531355298e-25,1.0001382674528296,0.0020726938543044,-3.546571779220331e-23,0.005381152312136726,0.9999752467418314,-5.824545036014377e-25,0.007036043178774336,-6.563100800382414e-21,forward
0.032,2.4996985735757572e-05,-8.416641814130166e-25,1.0001491163168077,0.002358761566313095,-3.753647110884981e-23,0.005467667750127418,0.9999719044533395,-1.4549190598281207e-23,0.007496019207654616,-1.0061312814418529e-20,forward
0.034,3.001547458506196e-05,-9.193920844047272e-25,1.0001601384593288,0.0026627226677355576,-4.0333014523633374e-23,0.005554428494089923,0.9999683825566237,-2.535249793285384e-23,0.007951973785811854,-1.3552066565887753e-20,forward
0.036000000000000004,3.565988393524435e-05,-1.0036398667289181e-24,1.0001713343465164,0.0029846780876092577,-4.409356637433498e-23,0.005641409751362836,0.9999646578991962,-3.055177528463063e-23,0.008407315418361578,-1.6692727460311407e-20,forward
0.038,4.196598473803445e-05,-1.0965612450384073e-24,1.0001827043997653,0.003324392353877421,-4.9026558497863526e-23,0.005728592216129626,0.9999607553028151,-7.662732717941003e-24,0.008859337121024083,-1.6741302691096476e-20,forward
0.04,4.896931222113559e-05,-1.200528174700324e-24,1.000194248998265,0.003681897121709681,-5.514093858380213e-23,0.005815952458919736,0.9999566592542608,-5.4714817935114285e-21,0.00931018866933706,-1.7084636492673368e-20,forward
0.042,5.6705278096655465e-05,-1.137906897053483e-24,1.0002059684778457,0.004057011882074569,1.5349450934210816e-22,0.005903470993663014,0.9999523879939752,-5.444417885966686e-21,0.009758163000628206,-1.81634987344834e-20,forward
0.044,6.520908141169145e-05,-7.682357538575336e-25,1.0002178631329277,0.004449724602714443,3.5589050480645484e-23,0.005991125525349938,0.99994793154953,2.2042318694032012e-20,0.010204616103370836,-1.7109428986910368e-20,forward
0.046,7.451577932342105e-05,-1.9333618947858124e-24,1.000229933215857,0.004859889445637825,-1.1642913122796859e-21,0.0060788965835963694,0.9999433034190686,2.1963149497802447e-20,0.010648471597420908,-1.8175588032558153e-20,forward
0.048,8.466023088229278e-05,-4.773257219416015e-24,1.00024217893843,0.005287466834090188,-1.711249397003509e-21,0.006166762832082525,0.9999384975718997,2.736756079090342e-20,0.011090584910292262,-1.9297218537373814e-20,forward
0.05,9.56771416807234e-05,-9.643329582609108e-24,1.000254600471585,0.00573233280844522,-3.1224276545244403e-21,0.006254704962429499,0.9999335241411667,2.728355947153548e-20,0.011530277473996979,-2.104004581481783e-20,forward
0.052000000000000005,0.00010760102841215968,-1.6610902709610162e-23,1.0002671979466207,0.0061944304342047285,-3.664658527010801e-21,0.006342702465929269,0.9999283798571168,2.1715588017414137e-20,0.011968089083975592,-2.305739469951986e-20,forward
0.054,0.00012046624704740666,-2.5131297308325153e-23,1.0002799714551407,0.006673649567192449,-4.855586134529456e-21,0.00643073630216761,0.9999230724923608,1.617957591954548e-20,0.012403592118309721,-2.4727117723136613e-20,forward
